species_id,flavor_text,language,version
474,"A faulty update was added to its programming.
Its behavior is noticeably strange, so the
experiment may have been a failure.",en,ultra-moon
474,"Porygon-Z had a program installed to allow it to
move between dimensions, but the program also
caused instability in Porygon-Z’s behavior.",en,sword
474,"Some say an additional program made this
Pokémon evolve, but even academics can’t agree
on whether Porygon-Z is really an evolution.",en,shield
474,"A curious item induced this evolution. The Pokémon's offensive
capabilities have greatly increased, but the strangeness of its
behavior has magnified in equal measure. This worries me.",en,legends-arceus
475,"A master of courtesy and
swordsmanship, it fights using
extending swords on its elbows.",en,diamond
475,"A master of courtesy and
swordsmanship, it fights using
extending swords on its elbows.",en,pearl
475,"When trying to protect someone,
it extends its elbows as if they
were swords and fights savagely.",en,platinum
475,"Because it can sense what its foe
is thinking, its attacks burst out
first, fast, and fierce.",en,heartgold
475,"Because it can sense what its foe
is thinking, its attacks burst out
first, fast, and fierce.",en,soulsilver
475,"When trying to protect someone,
it extends its elbows as if they
were swords and fights savagely.",en,black
475,"When trying to protect someone,
it extends its elbows as if they
were swords and fights savagely.",en,white
475,"When trying to protect someone,
it extends its elbows as if they
were swords and fights savagely.",en,black-2
475,"When trying to protect someone,
it extends its elbows as if they
were swords and fights savagely.",en,white-2
475,"Because it can sense what its foe is thinking,
its attacks burst out first, fast, and fierce.",en,x
475,"A master of courtesy and swordsmanship, it fights
using extending swords on its elbows.",en,y
475,"Because it can sense what its foe is thinking,
its attacks burst out first, fast, and fierce.",en,omega-ruby
475,"A master of courtesy and swordsmanship, it fights
using extending swords on its elbows.",en,alpha-sapphire
475,"True to its honorable-warrior image, it uses
the blades on its elbows only in defense of
something or someone.",en,sword
475,"Sharply attuned to others’ wishes for help, this
Pokémon seeks out those in need and aids them
in battle.",en,shield
475,"The blades extending from its elbows are sharper than the
finest swords. Its swordsmanship, albeit self-taught, is
astonishingly impressive.",en,legends-arceus
476,"It freely controls three small
units called Mini-Noses using
magnetic force.",en,platinum
476,"It exudes strong magnetism from
all over. It controls three small
units called Mini-Noses.",en,diamond
476,"It exudes strong magnetism from
all over. It controls three small
units called Mini-Noses.",en,pearl
476,"It controls three units called Mini-Noses
using magnetic force. With them, it can
attack the foe from three directions.",en,heartgold
476,"It controls three units called Mini-Noses
using magnetic force. With them, it can
attack the foe from three directions.",en,soulsilver
476,"It freely controls three small
units called Mini-Noses using
magnetic force.",en,black
476,"It freely controls three small
units called Mini-Noses using
magnetic force.",en,white
476,"It freely controls three units
called Mini-Noses using
magnetic force.",en,black-2
476,"It freely controls three units
called Mini-Noses using
magnetic force.",en,white-2
476,"It exudes strong magnetism from all over.
It controls three small units called Mini-Noses.",en,x
476,"It freely controls three small units called Mini-Noses
using magnetic force.",en,y
476,"It exudes strong magnetism from all over.
It controls three small units called Mini-Noses.",en,omega-ruby
476,"It freely controls three small units called Mini-Noses
using magnetic force.",en,alpha-sapphire
476,"It radiates such a powerful magnetic field that
nearby electrical appliances become unusable.",en,sun
476,"The main body controls three mobile units called
Mini-Noses, which it maneuvers to catch prey.",en,moon
476,"Although it can control its units known as
Mini-Noses, they sometimes get lost and don’t
come back.",en,ultra-sun
476,"It uses three small units to catch prey and
battle enemies. The main body mostly just
gives orders.",en,ultra-moon
476,"It is able to emit powerful magnetism, allowing it control over
the iron sand that forms its luscious mustache. Using this iron
sand, Probopass forms hard stones with which it smites its prey.",en,legends-arceus
477,"The antenna on its head captures
radio waves from the world of spirits
that command it to take people there.",en,diamond
477,"The antenna on its head captures
radio waves from the world of spirits
that command it to take people there.",en,pearl
477,"It is said to take lost spirits
into its pliant body and guide
them home.",en,platinum
477,"This feared Pokémon is said to travel to
worlds unknown. Some even believe that
it takes lost spirits along with it.",en,heartgold
477,"This feared Pokémon is said to travel to
worlds unknown. Some even believe that
it takes lost spirits along with it.",en,soulsilver
477,"It is said to take lost spirits
into its pliant body and guide
them home.",en,black
477,"It is said to take lost spirits
into its pliant body and guide
them home.",en,white
477,"It is said to take lost spirits
into its pliant body and guide
them home.",en,black-2
477,"It is said to take lost spirits
into its pliant body and guide
them home.",en,white-2
477,"It is said to take lost spirits into its pliant body and
guide them home.",en,x
477,"The antenna on its head captures radio waves from
the world of spirits that command it to take
people there.",en,y
477,"It is said to take lost spirits into its pliant body and
guide them home.",en,omega-ruby
477,"The antenna on its head captures radio waves from
the world of spirits that command it to take
people there.",en,alpha-sapphire
477,"At the bidding of transmissions from the spirit
world, it steals people and Pokémon away.
No one knows whether it has a will of its own.",en,sword
477,"With the mouth on its belly, Dusknoir swallows its
target whole. The soul is the only thing eaten—
Dusknoir disgorges the body before departing.",en,shield
477,"Comes to those whose lives have come to an end and escorts
their souls to the afterlife. Known to mistakenly take the souls of
those who yet have life left in them, albeit rarely.",en,legends-arceus
478,"It freezes foes with an icy breath
nearly -60 degrees F. What seems
to be its body is actually hollow.",en,diamond
478,"It freezes foes with an icy breath
nearly -60 degrees F. What seems
to be its body is actually hollow.",en,pearl
478,"It freezes prey by blowing its -58
degrees F breath. It is said to
then secretly display its prey.",en,platinum
478,"Legends in snowy regions say that
a woman who was lost on an icy
mountain was reborn as FROSLASS.",en,heartgold
478,"Legends in snowy regions say that
a woman who was lost on an icy
mountain was reborn as FROSLASS",en,soulsilver
478,"It freezes prey by blowing its -58
degrees F breath. It is said to
then secretly display its prey.",en,black
478,"It freezes prey by blowing its -58
degrees F breath. It is said to
then secretly display its prey.",en,white
478,"It freezes prey by blowing its -58
degrees F breath. It is said to
then secretly display its prey.",en,black-2
478,"It freezes prey by blowing its -58
degrees F breath. It is said to
then secretly display its prey.",en,white-2
478,"It freezes foes with an icy breath nearly
-60 degrees Fahrenheit. What seems to be its body
is actually hollow.",en,x
478,"Legends in snowy regions say that a woman who
was lost on an icy mountain was reborn as Froslass.",en,y
478,"It freezes foes with an icy breath nearly
-60 degrees Fahrenheit. What seems to be its body
is actually hollow.",en,omega-ruby
478,"Legends in snowy regions say that a woman who
was lost on an icy mountain was reborn as Froslass.",en,alpha-sapphire
478,"When it finds humans or Pokémon it likes,
it freezes them and takes them to its chilly den,
where they become decorations.",en,sun
478,"The soul of a woman lost on a snowy mountain
possessed an icicle, becoming this Pokémon.
The food it most relishes is the souls of men.",en,moon
478,"It freezes hikers who have come to climb snowy
mountains and carries them back to its home. It
only goes after men it thinks are handsome.",en,ultra-sun
